# 19/02/2020 02:35:04 PM : Aggregated Curves - EPEX Spot Market Auction - Germany/Luxembourg
Date,Week,Week Day,Hour,Price,Volume,Sale/Purchase
20/02/2020,8,4,1,-40.00,23362,Sell
20/02/2020,8,4,1,-39.90,23368,Sell
20/02/2020,8,4,1,-39.50,23368,Sell
20/02/2020,8,4,1,-39.40,23408,Sell
20/02/2020,8,4,1,-35.10,23408,Sell
20/02/2020,8,4,1,-35.00,23410,Sell
20/02/2020,8,4,1,-30.00,23410,Sell
20/02/2020,8,4,1,-29.90,23476,Sell
20/02/2020,8,4,1,-25.00,23476,Sell
20/02/2020,8,4,1,-24.90,23480,Sell
20/02/2020,8,4,1,-24.00,23482,Sell
20/02/2020,8,4,1,-17.11,23482,Sell
20/02/2020,8,4,1,-17.10,23490,Sell
20/02/2020,8,4,1,-15.00,23490,Sell
20/02/2020,8,4,1,-14.90,23661,Sell
20/02/2020,8,4,1,-12.10,23661,Sell
20/02/2020,8,4,1,-12.00,23793,Sell
20/02/2020,8,4,1,-10.00,23793,Sell
20/02/2020,8,4,1,-9.90,23818,Sell
20/02/2020,8,4,1,-5.00,23818,Sell
20/02/2020,8,4,1,-4.90,23843,Sell
20/02/2020,8,4,1,-3.90,23843,Sell
20/02/2020,8,4,1,-3.80,23975,Sell
20/02/2020,8,4,1,-3.60,23975,Sell
20/02/2020,8,4,1,-3.50,24015,Sell
20/02/2020,8,4,1,-1.50,24015,Sell
20/02/2020,8,4,1,-1.40,24042,Sell
20/02/2020,8,4,1,-1.10,24042,Sell
20/02/2020,8,4,1,-1.00,24044,Sell
20/02/2020,8,4,1,-0.90,24072,Sell
20/02/2020,8,4,1,-0.60,24072,Sell
20/02/2020,8,4,1,-0.50,24073,Sell
20/02/2020,8,4,1,-0.10,24073,Sell
20/02/2020,8,4,1,0.00,24169,Sell
20/02/2020,8,4,1,0.03,24182,Sell
20/02/2020,8,4,1,0.10,24360,Sell
20/02/2020,8,4,1,0.20,24361,Sell
20/02/2020,8,4,1,0.36,24361,Sell
20/02/2020,8,4,1,0.70,24363,Sell
20/02/2020,8,4,1,1.00,24365,Sell
20/02/2020,8,4,1,1.20,24366,Sell
20/02/2020,8,4,1,1.40,24367,Sell
20/02/2020,8,4,1,1.70,24369,Sell
20/02/2020,8,4,1,1.90,24370,Sell
20/02/2020,8,4,1,2.00,24382,Sell
20/02/2020,8,4,1,2.10,24383,Sell
20/02/2020,8,4,1,2.20,24383,Sell
20/02/2020,8,4,1,2.70,24384,Sell
20/02/2020,8,4,1,3.00,24385,Sell
20/02/2020,8,4,1,3.20,24388,Sell
20/02/2020,8,4,1,3.70,24396,Sell
20/02/2020,8,4,1,3.90,24399,Sell
20/02/2020,8,4,1,4.00,24400,Sell
20/02/2020,8,4,1,4.20,24401,Sell
20/02/2020,8,4,1,4.30,24401,Sell
20/02/2020,8,4,1,4.40,24401,Sell
20/02/2020,8,4,1,4.70,24402,Sell
20/02/2020,8,4,1,5.00,24403,Sell
20/02/2020,8,4,1,5.20,24404,Sell
20/02/2020,8,4,1,5.70,24405,Sell
20/02/2020,8,4,1,6.00,24406,Sell
20/02/2020,8,4,1,6.20,24416,Sell
20/02/2020,8,4,1,6.70,24440,Sell
20/02/2020,8,4,1,7.00,24455,Sell
20/02/2020,8,4,1,7.20,24465,Sell
20/02/2020,8,4,1,7.50,24480,Sell
20/02/2020,8,4,1,7.60,24485,Sell
20/02/2020,8,4,1,7.70,24490,Sell
20/02/2020,8,4,1,7.80,24495,Sell
20/02/2020,8,4,1,7.90,24506,Sell
20/02/2020,8,4,1,8.00,24511,Sell
20/02/2020,8,4,1,8.20,24512,Sell
20/02/2020,8,4,1,8.40,24512,Sell
20/02/2020,8,4,1,8.50,24512,Sell
20/02/2020,8,4,1,8.70,24513,Sell
20/02/2020,8,4,1,8.90,24514,Sell
20/02/2020,8,4,1,9.00,24514,Sell
20/02/2020,8,4,1,9.20,24514,Sell
20/02/2020,8,4,1,9.60,24515,Sell
20/02/2020,8,4,1,9.70,24516,Sell
20/02/2020,8,4,1,9.80,24516,Sell
20/02/2020,8,4,1,10.00,24516,Sell
20/02/2020,8,4,1,10.10,24517,Sell
20/02/2020,8,4,1,10.20,24517,Sell
20/02/2020,8,4,1,10.30,24517,Sell
20/02/2020,8,4,1,10.40,24518,Sell
20/02/2020,8,4,1,10.50,24518,Sell
20/02/2020,8,4,1,10.60,24518,Sell
20/02/2020,8,4,1,10.70,24518,Sell
20/02/2020,8,4,1,11.00,24519,Sell
20/02/2020,8,4,1,11.20,24525,Sell
20/02/2020,8,4,1,11.70,24539,Sell
20/02/2020,8,4,1,12.00,24547,Sell
20/02/2020,8,4,1,12.10,24560,Sell
20/02/2020,8,4,1,12.20,24560,Sell
20/02/2020,8,4,1,12.50,24561,Sell
20/02/2020,8,4,1,12.70,24562,Sell
20/02/2020,8,4,1,12.90,24562,Sell
20/02/2020,8,4,1,13.00,24563,Sell
20/02/2020,8,4,1,13.10,24563,Sell
20/02/2020,8,4,1,13.20,24563,Sell
20/02/2020,8,4,1,13.50,24564,Sell
20/02/2020,8,4,1,13.60,24564,Sell
20/02/2020,8,4,1,13.70,24564,Sell
20/02/2020,8,4,1,13.90,24565,Sell
20/02/2020,8,4,1,14.00,24640,Sell
20/02/2020,8,4,1,14.10,24640,Sell
20/02/2020,8,4,1,14.20,24640,Sell
20/02/2020,8,4,1,14.30,24640,Sell
20/02/2020,8,4,1,14.40,24641,Sell
20/02/2020,8,4,1,14.50,24641,Sell
20/02/2020,8,4,1,14.60,24641,Sell
20/02/2020,8,4,1,14.70,24641,Sell
20/02/2020,8,4,1,14.80,24642,Sell
20/02/2020,8,4,1,14.90,24642,Sell
20/02/2020,8,4,1,15.00,24642,Sell
20/02/2020,8,4,1,15.10,24642,Sell
20/02/2020,8,4,1,15.20,24643,Sell
20/02/2020,8,4,1,15.40,24643,Sell
20/02/2020,8,4,1,15.50,24644,Sell
20/02/2020,8,4,1,15.60,24644,Sell
20/02/2020,8,4,1,15.70,24644,Sell
20/02/2020,8,4,1,15.80,24665,Sell
20/02/2020,8,4,1,15.90,24677,Sell
20/02/2020,8,4,1,16.00,24677,Sell
20/02/2020,8,4,1,16.10,24697,Sell
20/02/2020,8,4,1,16.20,24718,Sell
20/02/2020,8,4,1,16.30,24738,Sell
20/02/2020,8,4,1,16.40,24758,Sell
20/02/2020,8,4,1,16.50,24763,Sell
20/02/2020,8,4,1,16.60,24769,Sell
20/02/2020,8,4,1,16.70,24875,Sell
20/02/2020,8,4,1,16.80,24981,Sell
20/02/2020,8,4,1,17.00,24992,Sell
20/02/2020,8,4,1,17.10,24995,Sell
20/02/2020,8,4,1,17.20,24999,Sell
20/02/2020,8,4,1,17.50,25008,Sell
20/02/2020,8,4,1,17.70,25015,Sell
20/02/2020,8,4,1,17.90,25022,Sell
20/02/2020,8,4,1,18.00,25025,Sell
20/02/2020,8,4,1,18.10,25025,Sell
20/02/2020,8,4,1,18.20,25026,Sell
20/02/2020,8,4,1,18.30,25026,Sell
20/02/2020,8,4,1,18.40,25027,Sell
20/02/2020,8,4,1,18.50,25028,Sell
20/02/2020,8,4,1,18.70,25028,Sell
20/02/2020,8,4,1,18.80,25029,Sell
20/02/2020,8,4,1,18.90,25037,Sell
20/02/2020,8,4,1,19.00,25045,Sell
20/02/2020,8,4,1,19.10,25063,Sell
20/02/2020,8,4,1,19.20,25066,Sell
20/02/2020,8,4,1,19.50,25074,Sell
20/02/2020,8,4,1,19.60,25102,Sell
20/02/2020,8,4,1,19.70,25104,Sell
20/02/2020,8,4,1,20.00,25113,Sell
20/02/2020,8,4,1,20.10,25123,Sell
20/02/2020,8,4,1,20.20,25133,Sell
20/02/2020,8,4,1,20.30,25144,Sell
20/02/2020,8,4,1,20.40,25154,Sell
20/02/2020,8,4,1,20.50,25164,Sell
20/02/2020,8,4,1,20.60,25174,Sell
20/02/2020,8,4,1,20.70,25185,Sell
20/02/2020,8,4,1,20.80,25195,Sell
20/02/2020,8,4,1,20.90,25205,Sell
20/02/2020,8,4,1,21.00,25216,Sell
20/02/2020,8,4,1,21.10,25217,Sell
20/02/2020,8,4,1,21.20,25218,Sell
20/02/2020,8,4,1,21.30,25219,Sell
20/02/2020,8,4,1,21.40,25220,Sell
20/02/2020,8,4,1,21.50,25220,Sell
20/02/2020,8,4,1,21.70,25222,Sell
20/02/2020,8,4,1,21.80,25224,Sell
20/02/2020,8,4,1,21.90,25224,Sell
20/02/2020,8,4,1,22.00,25226,Sell
20/02/2020,8,4,1,22.10,25226,Sell
20/02/2020,8,4,1,22.20,25226,Sell
20/02/2020,8,4,1,22.30,25226,Sell
20/02/2020,8,4,1,22.40,25227,Sell
20/02/2020,8,4,1,22.50,25227,Sell
20/02/2020,8,4,1,22.60,25228,Sell
20/02/2020,8,4,1,22.70,25229,Sell
20/02/2020,8,4,1,22.80,25230,Sell
20/02/2020,8,4,1,22.90,25231,Sell
20/02/2020,8,4,1,23.00,25249,Sell
20/02/2020,8,4,1,23.10,25268,Sell
20/02/2020,8,4,1,23.20,25287,Sell
20/02/2020,8,4,1,23.30,25306,Sell
20/02/2020,8,4,1,23.40,25325,Sell
20/02/2020,8,4,1,23.50,25344,Sell
20/02/2020,8,4,1,23.60,25362,Sell
20/02/2020,8,4,1,23.70,25380,Sell
20/02/2020,8,4,1,23.80,25399,Sell
20/02/2020,8,4,1,23.90,25417,Sell
20/02/2020,8,4,1,24.00,25446,Sell
20/02/2020,8,4,1,24.10,25464,Sell
20/02/2020,8,4,1,24.20,25483,Sell
20/02/2020,8,4,1,24.28,25502,Sell
20/02/2020,8,4,1,24.30,25539,Sell
20/02/2020,8,4,1,24.40,25557,Sell
20/02/2020,8,4,1,24.50,25600,Sell
20/02/2020,8,4,1,24.60,25619,Sell
20/02/2020,8,4,1,24.70,25637,Sell
20/02/2020,8,4,1,24.80,25656,Sell
20/02/2020,8,4,1,24.90,25674,Sell
20/02/2020,8,4,1,25.00,25692,Sell
20/02/2020,8,4,1,25.10,25716,Sell
20/02/2020,8,4,1,25.20,25739,Sell
20/02/2020,8,4,1,25.30,25762,Sell
20/02/2020,8,4,1,25.40,25798,Sell
20/02/2020,8,4,1,25.50,25822,Sell
20/02/2020,8,4,1,25.60,25845,Sell
20/02/2020,8,4,1,25.70,25868,Sell
20/02/2020,8,4,1,25.80,25892,Sell
20/02/2020,8,4,1,25.90,25915,Sell
20/02/2020,8,4,1,26.00,25930,Sell
20/02/2020,8,4,1,26.10,26061,Sell
20/02/2020,8,4,1,26.20,26081,Sell
20/02/2020,8,4,1,26.30,26100,Sell
20/02/2020,8,4,1,26.40,26158,Sell
20/02/2020,8,4,1,26.50,26163,Sell
20/02/2020,8,4,1,26.60,26168,Sell
20/02/2020,8,4,1,26.70,26174,Sell
20/02/2020,8,4,1,26.90,26184,Sell
20/02/2020,8,4,1,27.00,26190,Sell
20/02/2020,8,4,1,27.10,26199,Sell
20/02/2020,8,4,1,27.20,26208,Sell
20/02/2020,8,4,1,27.40,26226,Sell
20/02/2020,8,4,1,27.50,26238,Sell
20/02/2020,8,4,1,27.60,26251,Sell
20/02/2020,8,4,1,27.70,26264,Sell
20/02/2020,8,4,1,27.80,26277,Sell
20/02/2020,8,4,1,27.90,26290,Sell
20/02/2020,8,4,1,28.00,26303,Sell
20/02/2020,8,4,1,28.10,26312,Sell
20/02/2020,8,4,1,28.20,26322,Sell
20/02/2020,8,4,1,28.30,26331,Sell
20/02/2020,8,4,1,28.50,26350,Sell
20/02/2020,8,4,1,28.60,26359,Sell
20/02/2020,8,4,1,28.70,26369,Sell
20/02/2020,8,4,1,28.90,26387,Sell
20/02/2020,8,4,1,29.00,26397,Sell
20/02/2020,8,4,1,29.10,26409,Sell
20/02/2020,8,4,1,29.20,26420,Sell
20/02/2020,8,4,1,29.30,26432,Sell
20/02/2020,8,4,1,29.40,26437,Sell
20/02/2020,8,4,1,29.50,26442,Sell
20/02/2020,8,4,1,29.60,26447,Sell
20/02/2020,8,4,1,29.70,26452,Sell
20/02/2020,8,4,1,29.80,26457,Sell
20/02/2020,8,4,1,29.90,26515,Sell
20/02/2020,8,4,1,30.00,26520,Sell
20/02/2020,8,4,1,30.10,26524,Sell
20/02/2020,8,4,1,30.20,26526,Sell
20/02/2020,8,4,1,30.30,26530,Sell
20/02/2020,8,4,1,30.40,26533,Sell
20/02/2020,8,4,1,30.50,26536,Sell
20/02/2020,8,4,1,30.60,26539,Sell
20/02/2020,8,4,1,30.70,26542,Sell
20/02/2020,8,4,1,30.80,26545,Sell
20/02/2020,8,4,1,30.90,26548,Sell
20/02/2020,8,4,1,31.00,26551,Sell
20/02/2020,8,4,1,31.10,26556,Sell
20/02/2020,8,4,1,31.20,26562,Sell
20/02/2020,8,4,1,31.30,26567,Sell
20/02/2020,8,4,1,31.50,26578,Sell
20/02/2020,8,4,1,31.70,26590,Sell
20/02/2020,8,4,1,31.80,26595,Sell
20/02/2020,8,4,1,31.90,26601,Sell
20/02/2020,8,4,1,32.00,26606,Sell
20/02/2020,8,4,1,32.10,26615,Sell
20/02/2020,8,4,1,32.20,26624,Sell
20/02/2020,8,4,1,32.30,26633,Sell
20/02/2020,8,4,1,32.40,26642,Sell
20/02/2020,8,4,1,32.50,26651,Sell
20/02/2020,8,4,1,32.60,26660,Sell
20/02/2020,8,4,1,32.70,26669,Sell
20/02/2020,8,4,1,32.80,26678,Sell
20/02/2020,8,4,1,32.90,26687,Sell
20/02/2020,8,4,1,33.00,26696,Sell
20/02/2020,8,4,1,33.10,26704,Sell
20/02/2020,8,4,1,33.20,26713,Sell
20/02/2020,8,4,1,33.30,26721,Sell
20/02/2020,8,4,1,33.40,26730,Sell
20/02/2020,8,4,1,33.50,26738,Sell
20/02/2020,8,4,1,33.70,26749,Sell
20/02/2020,8,4,1,33.90,26759,Sell
20/02/2020,8,4,1,34.00,26764,Sell
20/02/2020,8,4,1,34.06,26773,Sell
20/02/2020,8,4,1,34.10,26831,Sell
20/02/2020,8,4,1,34.20,26847,Sell
20/02/2020,8,4,1,34.30,26866,Sell
20/02/2020,8,4,1,34.40,26885,Sell
20/02/2020,8,4,1,34.50,26904,Sell
20/02/2020,8,4,1,34.70,26943,Sell
20/02/2020,8,4,1,34.80,26963,Sell
20/02/2020,8,4,1,34.90,26991,Sell
20/02/2020,8,4,1,35.00,27020,Sell
20/02/2020,8,4,1,35.10,27110,Sell
20/02/2020,8,4,1,35.20,27132,Sell
20/02/2020,8,4,1,35.30,27150,Sell
20/02/2020,8,4,1,35.40,27167,Sell
20/02/2020,8,4,1,35.50,27228,Sell
20/02/2020,8,4,1,35.70,27265,Sell
20/02/2020,8,4,1,36.00,27321,Sell
20/02/2020,8,4,1,36.10,27337,Sell
20/02/2020,8,4,1,36.20,27352,Sell
20/02/2020,8,4,1,36.40,27393,Sell
20/02/2020,8,4,1,36.50,27421,Sell
20/02/2020,8,4,1,36.60,27441,Sell
20/02/2020,8,4,1,36.70,27460,Sell
20/02/2020,8,4,1,36.80,27474,Sell
20/02/2020,8,4,1,36.90,27480,Sell
20/02/2020,8,4,1,37.00,27486,Sell
20/02/2020,8,4,1,37.10,27492,Sell
20/02/2020,8,4,1,37.20,27498,Sell
20/02/2020,8,4,1,37.30,27583,Sell
20/02/2020,8,4,1,37.40,27589,Sell
20/02/2020,8,4,1,37.50,27595,Sell
20/02/2020,8,4,1,37.70,27608,Sell
20/02/2020,8,4,1,37.80,27614,Sell
20/02/2020,8,4,1,37.90,27620,Sell
20/02/2020,8,4,1,38.00,27651,Sell
20/02/2020,8,4,1,38.10,27654,Sell
20/02/2020,8,4,1,38.20,27756,Sell
20/02/2020,8,4,1,38.30,27759,Sell
20/02/2020,8,4,1,38.40,27762,Sell
20/02/2020,8,4,1,38.50,27766,Sell
20/02/2020,8,4,1,38.70,27772,Sell
20/02/2020,8,4,1,38.80,27775,Sell
20/02/2020,8,4,1,38.90,27778,Sell
20/02/2020,8,4,1,39.00,27782,Sell
20/02/2020,8,4,1,39.02,27790,Sell
20/02/2020,8,4,1,39.10,27896,Sell
20/02/2020,8,4,1,39.20,28164,Sell
20/02/2020,8,4,1,39.30,28168,Sell
20/02/2020,8,4,1,39.40,28171,Sell
20/02/2020,8,4,1,39.50,28174,Sell
20/02/2020,8,4,1,39.60,28186,Sell
20/02/2020,8,4,1,39.70,28197,Sell
20/02/2020,8,4,1,39.90,28220,Sell
20/02/2020,8,4,1,40.00,28232,Sell
20/02/2020,8,4,1,40.07,28245,Sell
20/02/2020,8,4,1,40.10,28256,Sell
20/02/2020,8,4,1,40.20,28294,Sell
20/02/2020,8,4,1,40.30,28334,Sell
20/02/2020,8,4,1,40.40,28372,Sell
20/02/2020,8,4,1,40.50,28408,Sell
20/02/2020,8,4,1,40.70,28480,Sell
20/02/2020,8,4,1,40.80,28691,Sell
20/02/2020,8,4,1,40.90,28726,Sell
20/02/2020,8,4,1,41.00,28762,Sell
20/02/2020,8,4,1,41.10,28784,Sell
20/02/2020,8,4,1,41.20,28805,Sell
20/02/2020,8,4,1,41.50,29095,Sell
20/02/2020,8,4,1,41.60,29192,Sell
20/02/2020,8,4,1,41.70,29215,Sell
20/02/2020,8,4,1,41.80,29237,Sell
20/02/2020,8,4,1,41.90,29255,Sell
20/02/2020,8,4,1,42.00,29273,Sell
20/02/2020,8,4,1,42.10,29304,Sell
20/02/2020,8,4,1,42.20,29335,Sell
20/02/2020,8,4,1,42.40,29398,Sell
20/02/2020,8,4,1,42.50,29429,Sell
20/02/2020,8,4,1,42.70,29466,Sell
20/02/2020,8,4,1,42.80,29484,Sell
20/02/2020,8,4,1,42.90,29501,Sell
20/02/2020,8,4,1,43.00,29518,Sell
20/02/2020,8,4,1,43.10,29576,Sell
20/02/2020,8,4,1,43.20,29592,Sell
20/02/2020,8,4,1,43.30,29608,Sell
20/02/2020,8,4,1,43.40,29624,Sell
20/02/2020,8,4,1,43.50,29640,Sell
20/02/2020,8,4,1,43.60,29665,Sell
20/02/2020,8,4,1,43.70,29681,Sell
20/02/2020,8,4,1,43.90,29713,Sell
20/02/2020,8,4,1,44.00,29730,Sell
20/02/2020,8,4,1,44.10,29750,Sell
20/02/2020,8,4,1,44.20,29853,Sell
20/02/2020,8,4,1,44.30,29873,Sell
20/02/2020,8,4,1,44.40,29893,Sell
20/02/2020,8,4,1,44.50,29913,Sell
20/02/2020,8,4,1,44.60,29933,Sell
20/02/2020,8,4,1,44.70,29953,Sell
20/02/2020,8,4,1,44.80,29973,Sell
20/02/2020,8,4,1,44.90,29994,Sell
20/02/2020,8,4,1,45.00,30009,Sell
20/02/2020,8,4,1,45.10,30014,Sell
20/02/2020,8,4,1,45.20,30019,Sell
20/02/2020,8,4,1,45.40,30029,Sell
20/02/2020,8,4,1,45.50,30095,Sell
20/02/2020,8,4,1,45.70,30105,Sell
20/02/2020,8,4,1,45.80,30110,Sell
20/02/2020,8,4,1,45.90,30115,Sell
20/02/2020,8,4,1,46.00,30120,Sell
20/02/2020,8,4,1,46.10,30120,Sell
20/02/2020,8,4,1,46.20,30120,Sell
20/02/2020,8,4,1,46.50,30120,Sell
20/02/2020,8,4,1,46.60,30130,Sell
20/02/2020,8,4,1,46.70,30130,Sell
20/02/2020,8,4,1,47.00,30131,Sell
20/02/2020,8,4,1,47.10,30131,Sell
20/02/2020,8,4,1,47.20,30131,Sell
20/02/2020,8,4,1,47.40,30131,Sell
20/02/2020,8,4,1,47.50,30131,Sell
20/02/2020,8,4,1,47.70,30131,Sell
20/02/2020,8,4,1,48.00,30131,Sell
20/02/2020,8,4,1,48.10,30131,Sell
20/02/2020,8,4,1,48.20,30131,Sell
20/02/2020,8,4,1,48.40,30131,Sell
20/02/2020,8,4,1,48.70,30173,Sell
20/02/2020,8,4,1,48.80,30186,Sell
20/02/2020,8,4,1,48.90,30186,Sell
20/02/2020,8,4,1,49.00,30186,Sell
20/02/2020,8,4,1,49.10,30243,Sell
20/02/2020,8,4,1,49.20,30253,Sell
20/02/2020,8,4,1,49.30,30263,Sell
20/02/2020,8,4,1,49.40,30273,Sell
20/02/2020,8,4,1,49.50,30283,Sell
